customer_id,most_popular_category,relationship_days,total_spend,beverage_categories,segment
8AJ526H0GX0KMQ5K6SABS5XHNC,winter,163,38.5,6,newbie
YJ491BW3V93KH50T722GRMZYHW,lagers/pils/wheat,215,35,2,newbie
4PBH2XND4568B05T88B2TXXG58,sour,226,92.5,6,newbie
CAGF44ATKS0VFFAVCR4593YWB8,wine,214,23,3,newbie
5RBA8468QS5CAYQCB30W5JFDYC,snacks,304,102.5,6,explorer
PWFEW62R253PAVNSEPP00PVHBC,ipa,173,13.5,1,newbie
MPN8BRS78540B6MCY9D1CA7KCW,sour,138,95.5,7,newbie
V2AD6WQK45518R1NXQGYHCJY88,sour,390,535.5,8,loyal core
XTG66X6PD15VF3V2FTH2AHG3C4,wine,105,107.5,4,explorer
9PB07WE56D43DDFFAPDZSPQSJR,lagers/pils/wheat,475,29,1,cheapo
QWBH3EBPM10AJMZQAWYA1Q39MR,soda,176,57.5,3,newbie
AJ3MGFDR350GV2NC9HP5D61XMW,wine,103,80.5,5,newbie
WA5R3RDM2H2ZX1JXZEBRWHT4JC,sour,325,23,3,newbie
S0HQKYXYBD2F186D48HV5DP6XR,sour,602,288.5,9,loyal core
1YKT4K87QH3514NS11VVAX6760,sour,123,117,8,explorer
2RGTSMNBHS4C0VJYZM2KC7GP98,sour,494,197.5,8,loyal core
Z418Y21T5D3A7C1JJBAW83CSJR,porter/stout,745,46,1,cheapo
D0E744N0QS43HAQ34YN3QSD39C,seasonal,578,24.5,3,cheapo
JM2Q81PK0N0RMZ2QD2WGG1RQF4,wine,523,90,5,cheapo
2MBACME6RN6YGTBEFTAF484MZM,growlers,203,116,3,explorer
3SM77YJ5EN274KVA3GGQ86P2Q4,sour,225,101.5,6,explorer
W7KYS0J7YS1DZA9A6HVARQHFJC,wine,744,659.25,12,loyal core
3880EBVPSD1VCN92H3MDJDHW84,wine,732,132.5,7,loyal core
ZY3AB0NGND3SVBTFJXV7GG9VMR,porter/stout,678,342,4,loyal core
24P392QRVD26TN08SPZ2HJ2RJW,porters/stouts,623,46.75,5,cheapo
9SS5GE21V57D3B53Z2XVH4QVG8,sour,175,25.5,4,newbie
DH7RVNJJBD1NERDCA4G4N9YDRW,zambers/pales,561,189.5,10,loyal core
J56K1PZ8D17R7CA98BAW20E5GC,wild,262,358.5,8,explorer
QGS0JG824S4SGNEV5ASWFE13G8,sour,876,625.5,14,loyal core
M5DXZBF4BH2GD4ND5VKBGT5ZFW,seasonal/event,156,142.5,7,explorer
4H2QSFDE0X3HTH3VEDDFRK0RZR,porters/stouts,638,240.5,7,loyal core
", 7YB1XKBBAX7PQEJFX2Y4W8J0FM",sour,483,159,5,loyal core
FRYPXWT0XS3BRNQ7JY56G5CTP4,seasonal/tasting/event,173,24.5,3,newbie
R9AXVW5YQX3W93AVAT94GA3Y4R,snacks,524,180,5,loyal core
7VRY5FK9M54QMW98108F81D378,sour,421,37.5,5,cheapo
52ATPSZXRN5P5F94QHK333W4DG,zlagers/pils/wheat,526,361,10,loyal core
H7NWDENNA15XEK4SNW0VVWKY3C,wine,688,99.5,5,cheapo
J8P9TJSK8H05JNB9T771Z7QCY8,sour,179,39.5,6,newbie
D0C4PVPJ0H2JPM48B6WQ452YX0,snacks,251,65.5,7,newbie
E7BXN05RXX7VCPKTR7FSZRJKQ8,seasonal/tasting/event,910,139,7,loyal core
YK9E8ZN20H2PNFX9PP431N6G4M,sour,1000,123,3,loyal core
FWFXP6YP2S1Y5FK1SRGCBS0NY8,snacks,580,93,7,cheapo
2W18P0E5WX19AW0G78BBYB3KFC,saison,286,48,3,newbie
S1TF4CMHXD210SCQ50DBZC0NDW,seasonal/tasting/event,688,148.5,3,loyal core
FB7T720D3D2NGSQ2Z33X82N9T8,sour,123,256.75,11,explorer
1V8YYY9Q3H544XZ9G0JAA17CCC,soda,385,22.5,4,cheapo
THRRX4BJSN6JJSQFGKP8PM3FE8,winter,888,106.5,9,loyal core
5Z67ABP9WD0KYGSQMQ0CEAK2R8,ipa,226,21.75,2,newbie
8JCJBMTGVS33V05YF5PS7GMF70,wine,514,43.5,3,cheapo
BF5C2JHW7919D8QFQ7RF57YKK0,wine,685,996.25,13,loyal core
B7DAVWXT1D5ZF4YV618EMCM6Y0,wine,413,187.5,4,loyal core
NPYE2BMMHH59D073S6PBF2GY34,wine,503,256,7,loyal core
4K6Y3DC1S56GMT92EWSP1BBYY4,soda,430,70.5,6,cheapo
857A6DQEH92YGTJCWYQA75KBYR,lagers/pils/wheat,450,46,4,cheapo
2ZFQPXTMQ53X2GXVSC0J0T8MTC,wine,106,185,9,explorer
2DBPA6PAZD6SPZE92XVZX5ZMF0,wine,755,153,5,loyal core
G32YPVS1Y51D7EA2XJYC8HN5GM,wine,875,670.5,12,loyal core
ZRYVN3BNCS0K6VFNJKZ40ZCT14,wine,128,15.5,2,newbie
QJiMEKFbgqIaBvV6,wine,645,151.5,9,loyal core
HQHR6XBKZD38190GDAE033EFP8,wine,894,252,6,loyal core
KMNVP5SP5S3Z13DGH0T718MAP0,sour,800,406.5,10,loyal core
GAARDSTMEX64KAY4RP14KTR3PG,seasonal,282,54.5,5,newbie
D04PJ6RCHX1YPQN0YBEX6EW6S8,sour,490,51.5,4,cheapo
HD4XYXDRQ13HGHKHQPK49KZC1R,wine,712,796.25,15,loyal core
JMD4C4H8B50YYM4DCXGY5HZ79G,sour,337,73.75,4,newbie
J3PSPHE5CX1ETVJR8T8H5W003M,seasonal/tasting/event,104,34,3,newbie
4FM52EZ7VS66VFSKX3Q5Z9BMT0,sour,475,44.5,5,cheapo
T6AZDY04RS4JDFAX0AKVXE2DP8,seasonal/event,335,79.5,5,newbie
A59AZT208D093BMDTTYVRMKX40,wine,317,60.5,2,newbie
M4GHR7BA6H7GRSY5M23S2J24JG,wine,123,184.25,11,explorer
MS7JM0MAP503RYW8VV9THPGSRW,seasonal/tasting/event,337,56.5,5,newbie
BCTSEY5QMH74VDFRX3R032RQ58,sour,373,111.5,6,loyal core
THM8MSR37941CG0H4KJC8M2YNM,lagers/pils/wheat,665,41,1,cheapo
1JERBMG5HH0NSA6JF2S274157R,sour,524,34.5,5,cheapo
6CC57FZ7AD3GMZGJZ69YMXZMBM,soda,159,59.25,3,newbie
6CHH1K2H0X7XH8XQH2ARZPPT3W,snacks,897,250.25,10,loyal core
R1DFEE1E196QK2RKX2VH5DT5PR,snacks,191,66.5,6,newbie
52C23M2HGN1HQ2C49WS1E1NAXR,porter/stout,120,62,3,newbie
2RNXQ6J3DX57MZF5MA30MFG2AM,porters/stouts,194,35,3,newbie
5TiQhz0HmK36wssp,sour,557,52,4,cheapo
RS55T10EGX4RQ44S0NM29Q1NTG,porters/stouts,699,99.5,5,cheapo
qmgpBsDLXJPQnkfp,sour,832,108,4,loyal core
9MGCSKS6RN4QKFHCA2AJ8QDA0R,sour,323,62.5,4,newbie
6QCXPRC7AN6BMXQDE845SN6A5C,seasonal/tasting/event,329,120.5,4,explorer
VW3NH0D7JX7XMNQT9HQPCGPXXC,wine,252,82.75,6,newbie
S1GEAQ94P960EHYEQB1G4DYWXC,wine,357,188,12,loyal core
K72FHYSKZ55Q6QVCC4Z12ZG0RW,sour,773,93.5,4,cheapo
GCG42V5YMN3PF37WQC9D2CEWWW,wine,830,67,4,cheapo
XECGTQ1RGX4XGRZ2Y14GNJGWTC,softgoods,433,111,5,loyal core
PHV4A92PZN2QMQTA921DE9MP3W,soda,641,600.5,9,loyal core
YZ1RQTER1X7F8QTJZFK9MW49SC,lagers/pils/wheat,492,78.75,4,cheapo
HRK5D978EN70D1XMBZBXQEKXTW,sour,124,116,9,explorer
92N3GXNYD12XTMD2PC3CVZ4MDW,porters/stouts,105,75,5,newbie
EJ3XDEE9W96JDB0DRS1X72ZYNC,sour,237,54.5,5,newbie
97W0KSF24504AZYK0CCAESFFSR,tasting/event,246,122,7,explorer
RGEWHHE15552ZAYXS8TRMMKBVW,porter/stout,114,24.5,3,newbie
3Q6Q1CSS252YSFX6936DTFXME8,wine,302,31.5,4,newbie
JJVHZ5FB1D5RTKZKY8HB4ZASJC,seasonal/tasting/event,475,183.5,7,loyal core
77XQBNA4RS1KFFZ7WXSB4W70Q0,sour,477,78,4,cheapo
V7T270350S34GJEVC1X76345EG,wine,799,202,13,loyal core
JT7C0SQCJS3CWPH01DJRZQ3YHC,seasonal/event,476,229,5,loyal core
AV40VKWJ3X146HWJP9VCXH6D6R,sour,839,405.75,10,loyal core
6E4RSQ73RS48Q4K23V9Q28VRTR,wine,326,185,12,explorer
VSDB9X7R5X09AXWG9910FW1Y0R,snacks,571,71.5,8,cheapo
69MZW1WG0S7W3C6V6PFMEGTJNM,lagers/pils/wheat,533,29,2,cheapo
SY7YJZP6XN0QJVAC23AN5W4VEM,ipa,437,131,2,loyal core
19K71EYA4S12YJA1829EJBE7X4,wine,121,81,5,newbie
GJX5YWG1QD65NA77VC0D2YN7FC,seasonal,221,112,5,explorer
Z3BPQMH5Y905RSP225QH94AZYC,soda,225,73,5,newbie
JK36EZ8VM935594NHQ564ZHGP8,snacks,607,73.5,5,cheapo
7JM3DDBBY97HTYKKCV1GSE1HS8,tasting/event,227,143.5,11,explorer
VWS875ZVW53T0XRXNT0H24WD5C,soda,210,23,3,newbie
YGCXWE2209346JH3PP1FCYHD88,sour,967,96,7,cheapo
QXPFZK6C0D0S6SBZ4H2377GCQM,seasonal/tasting/event,658,66,7,cheapo
S89FXE962S0Z9C5DMKTH4HJMGR,ipa,454,46,2,cheapo
1R6WQT78RN7FEZHHKH6CY49XF8,wine,115,39.5,5,newbie
77VYRB08YN4E4KQ7XRZWE3JV30,seasonal/tasting/event,271,24,4,newbie
9636DQ3CVN3D2ZT6MKN2A7X0ER,porters/stouts,162,33,3,newbie
88ESH6V03N2JZ6HT68KAYN2J8G,sour,573,78.5,5,cheapo
T13ZRS6SVX79CYWJV04KHV6F7W,sour,112,57.5,3,newbie
0CKQ66JS7S0AAS7VJW9PBQ3AXG,seasonal/event,172,76.5,2,newbie
6YCJS0D98N4A6SWJ93CNG2DR30,sour,490,159,6,loyal core
1KH8B56P5H333C3JDEGHZZ4WEW,lagers/pils/wheat,273,78,2,newbie
zvZxFT28H_Td2Yx2,sour,120,40,7,newbie
2F69E9HXGN2BBBSM5871H7SY6W,wine packages/tastings,988,303.75,14,loyal core
H16413CXGS4CH25VZ20G47DZZ4,porters/stouts,212,79,4,newbie
MXZ9XF34ED7PMN4530CC19CY9G,sour,712,44.5,3,cheapo
JVKBQXF79D4CJY024NZCP5NCE4,sour,159,94.75,7,newbie
XFCVZKC5DN5DV3KKWNHEN8XFPC,lagers/pils/wheat,156,23.5,4,newbie
85WYS62J516APRQ0FZ5TYP5SM4,wine,769,69,2,cheapo
0WJH3SD7Z91A1AQXYKA3A90Z5R,sour,295,116.5,8,explorer
8QANHJ5MC92TMP1FJNRW3QWHJG,sour,106,39,2,newbie
R9KFNV2RSH3JAKVWA95W9YRH7M,sour,808,22.5,2,cheapo
T6M6X1STWD4SD58B2SV3P6GAW8,porter/stout,337,15.5,3,newbie
TT6QGYNBXX6N2G6DG5D815DH28,wheat beers!,175,103,8,explorer
EHP2A2QD097TD40VH680PG750R,wild,491,359,9,loyal core
AEB6AF8S817NWY069RH9ZCM5QM,zsour,222,31.5,2,newbie
ZW0GACFGNH3QX3PR5CHJBB2QJC,seasonal,652,156,3,loyal core
T4H1EDGS891AX0PDXRNZ1C15QM,sour,228,168.75,7,explorer
G8BE9096Y90GATMX3M28JCZE18,tasting/event,330,741,16,explorer
2AKZCG49NH5G17E3FEZADAET2R,lagers/pils/wheat,112,52.5,2,newbie
REMKX4CQCS1MJTYM0542XJ66MR,wine,305,89.5,6,newbie
ZXVVME648X32D2XTCH8QVVP6JG,cider,133,40,3,newbie
SEGWTX8ZPN4MSF41RN39BKF5VR,sour,336,69.5,4,newbie
SDRWW21AZ92DV26NP59AAZWN4R,soda,612,58.5,6,cheapo
51C566AFNH5DGKC07D6F46BKAG,sour,225,26.5,3,newbie
XATM3RR7XH3Z2G10QQB991DM94,lagers/pils/wheat,644,106.5,5,loyal core
CYQ1XJCXTS7F1CY0JV1FV6KP8W,sour,287,142,8,explorer
XDMC7ZX03D1E0RD4NNGNMZJ6CM,cider,167,20,1,newbie
4JH6SRSWR11JRG7FFM5PBMQ7SC,sour,561,245.25,7,loyal core
246JN1BPKX07GN0SBY39YFXQ60,seasonal/tasting/event,310,48.5,3,newbie
2XK2CCN4NN38JJ34VFEN5AJZH4,soda,289,120.5,5,explorer
SQ774DqjcR8mYozt,wine,868,120.75,9,loyal core
TAXCF4XCFN3ZZ9VJHQ516RWVAG,snacks,187,57,5,newbie
HAT0M2R4ES6CRRPZMZ50MT8GY8,wine,108,30,5,newbie
8ZHM08WVP176RKCSATAC9EDCY8,seasonal/tasting/event,145,124,6,explorer
TC6T29ZX4N2WB8K4Q90Q7KR3DR,lagers/pils/wheat,476,20,2,cheapo
WMME3NNBK14FCKG57E1HYG3ZMM,seasonal/tasting/event,353,35.5,4,cheapo
54DC92P15S60Q6KK9M1C7XQWRG,seasonal,334,18,3,newbie
NTZBBGN36552EQQ79HNJ58N3PC,seasonal,612,69,5,cheapo
7VXX79Z5MD37GJ6BKSD9MEBHBM,soda,400,55,5,cheapo
ZQSM83GMQ15NPJZG33XWXT3JN0,sour,136,14,3,newbie
DSHVSXQ7814ZGNK6VC6V3N5TFC,ipa,490,29,2,cheapo
TF86YN24YX4JX7340R36M1D2TC,sparkling wine,455,62.25,7,cheapo
DPQMWQ1PJN1DXDE4B062Y2QGBG,sour,546,67.5,4,cheapo
ZC6RMVHS7H74FAK496TMN4Q7C8,seasonal,405,62,3,cheapo
ZNVQ42N2D94EAGGYQK1Y8V6S4R,seasonal/event,831,24.5,3,cheapo
2HB0W42QTN2XF8B9RJ1KYRVQ44,seasonal,313,21,3,newbie
102VYZHMSD5FGNJM0F5HF751BC,lagers/pils/wheat,308,105,3,explorer
CGM6RX0KSX62CJYMAHV82Y9WCG,wine,622,79,9,cheapo
HD1SYR14A94YDFD6WXZ1NTKCEW,snacks,114,114.5,8,explorer
PAN1V7A6QD2QMVGMFZ3HH6B0X0,sour,377,45.5,4,cheapo
0DZ3F7GP112SWRCFHH4YAZWJK8,lagers/pils/wheat,135,65,2,newbie
BBFKW65Z3135F4TJPXBBT0MEFG,sour,999,503,9,loyal core
W53GXKPPHS6M4Z6FDDG8MS2M8W,sour,240,108.5,9,explorer
S9PDSAW6GD6F32V412NTNQ7CYG,wine packages/tastings,478,270.75,10,loyal core
_OtY0YsbU9GpyEoJ,soda,314,189.5,7,explorer
HHTWESEA2X2NYN763ECHHDT1H4,sour,848,57,5,cheapo
6QDCB4DV495EJG67HXWXNMDM34,sour,675,185.5,7,loyal core
XME6G7H2HX53PM08ASSD6XXB5G,wine,505,159,6,loyal core
1TY2G39V7S4556NYWY1YY3FFE4,sour,460,33.5,2,cheapo
3F50ZRMXCS7QF14NJWTDXCP7S8,lagers/pils/wheat,531,27,1,cheapo
3X5GKAKEJ136TKSHV152DJ5E90,seasonal/event,161,95.5,6,newbie
22N1XWMQGX31V9QWY3QHG7KGDR,seasonal,113,18,3,newbie
3WC7WTC5KD3S91XWF9V7F0CN80,seasonal,389,34,3,cheapo
DAXRJ6R53D15WPB932P2J548MG,seasonal/tasting/event,158,72,3,newbie
20WA4V4C2153S2Q2PR1ZQ0PH6M,white wine,301,90,7,newbie
Q1GJZH91NX3QPNHCRJ288R4M5M,soda,648,136,8,loyal core
6DJ9YQHRRS6FEJ3R2M3CZ4PSXW,wine,784,384,6,loyal core
YY4JV35R6536MY5P64ATBES0JG,seasonal/tasting/event,851,129.75,7,loyal core
YGCEHGW28D5J0V2KY5QP5HZH08,sour,466,583,13,loyal core
C86SMW095N1DEG2VBCM6080584,wine,355,143,6,loyal core
3KJ4CR9CY5323FDR11EKDSGP0M,porter/stout,179,54,4,newbie
A4TFV0XX196Z0YVNBJ5N1YYYFW,sour,291,51.5,5,newbie
KEZ7XT158S56K4DXZTBXEKKFBG,zlagers/pils/wheat,309,92,6,newbie
CZHCDDR4E10F3CKNWBN8QQQ17G,seasonal,134,23.5,3,newbie
C5VJN65ES52RSB746PWG62C8DC,ipa,232,87.5,1,newbie
ANS4NM6X2S0YWRQCSQP68HVHWC,sour,736,325.75,15,loyal core
KCXVWRDD454C597PVW05T3MV24,sour,392,139.5,4,loyal core
AZB9R0TE8X1EBAR2Y7C1K9M9PC,wine packages/tastings,351,419.5,13,loyal core
JNVRWM16Y97PJSE80HDPDEZZ78,lagers/pils/wheat,123,36.5,2,newbie
BFSXR9RJ352HJR7DMKKD3G9FFG,seasonal/event,781,76,7,cheapo
33N968FP8D3NAP1FAHAPGM317G,winter,235,102.75,7,explorer
946XM350VH602HC8CPHVWGNGYM,sour,343,326.25,8,explorer
PN60MHSJBN7DD26DSJ7T6SQ8G0,wine,174,138.5,11,explorer
4W3H1J8BKX6X6VSWAQBFRBTM8W,porters/stouts,157,100,3,newbie
XS7AW7ZYZN09PRP56F2HTXQJKW,seasonal/tasting/event,152,37,5,newbie
WRJWMKWRWH6QS0MCJJ1GHGHR7W,softgoods,982,38,2,cheapo
B015K14MR15HMWJNZACV5J29E4,sour,221,150,6,explorer
C0AKDD2BWD5QPNDRDS96973R10,sour,253,63.25,7,newbie
M65G74Q2P53QXFD2FYCGH01SMR,seasonal,146,55.5,2,newbie
8Q78S0DYBX6YEQQ0DSNH0KPJR4,lagers/pils/wheat,163,90.5,2,newbie
MGJ0D04W413HMTXH5A6DDCZGCG,soda,662,156.5,6,loyal core
MF6YP0828H7RHBTFRF37ZZN1B8,sour,146,52,3,newbie
JP8ETJRC957RRXQ5HFHPQ36M10,porters/stouts,106,21.5,3,newbie
2NS2NQ6C5H56WX8E4EMHA9TRHW,seasonal/tasting/event,159,90,5,newbie
JNNDEPXV4S32F0Q4D2ZQ9EX6WC,wine,798,702.75,9,loyal core
MTG5E0YQDN3BAGB7F8ZE2RSTHM,seasonal/event,441,86.5,5,cheapo
NJ7RKTR0MX4NMJF28KTCCSJ998,sour,376,106,4,loyal core
6FB511YXNH7G2T0JWDWMPQRWTM,sour,294,83,5,newbie
PBCNPJZBAD1NVDFCFRPQKMM4TM,wine,652,372,15,loyal core
B0FDM8TFC51XH1Z0NW2H4CD6P8,wine,118,60,7,newbie
TVZGCMVWC57GTHR2SHYJDJ35V0,wine,871,158.25,9,loyal core
VD2QSE1HZX77WTXQXQKJPYBSWG,porters/stouts,282,47.5,7,newbie
AFV6C8D4BD49RXC1F8SZHE1Z0G,lagers/pils/wheat,194,44.5,5,newbie
B491YE5FB110KCDNYXDCBWQK7C,ipa,203,20.5,2,newbie
3E9NXND6FX6473YN9K7VCM20WC,sour,153,24.5,2,newbie
D5SHDDMG3S68PQB40AAFP8EYXG,sour,769,42.5,3,cheapo
ZC9E1RQ31N4TCRV5XHPH8SNDN0,lagers/pils/wheat,239,18,3,newbie
0QWX46FYS12DZ05MDQS1NX40KR,seasonal,140,64,6,newbie
DK9TMC2BN95EF72CJ9KAN0SP2R,wine,654,26.5,3,cheapo
SFQC56Y44X3E4XE7VSWERVGNM0,sour,957,117.75,6,loyal core
7WDQWWTY7H2TVAW4VKSNENDXAC,sour,115,24.25,4,newbie
HBPCANN9SH6ZPWS1E1D4ZT2AAR,lagers/pils/wheat,259,79,3,newbie
K5YXAW73G143CZW6VBKMSE4238,seasonal/tasting/event,624,99.5,10,cheapo
95YSKXCE417FRQ5DKRANQ88RR8,ipa,122,41.5,2,newbie
X41R3DW6J55VPPYCXBDP1V6J9R,wine,114,46,3,newbie
3NV3BX9AMS5VRHNQ8C6212VXYC,wine,350,102.5,7,loyal core
3F7BHA8JA56E0R5A7K29X9Z3ER,wheat beers!,335,77,6,newbie
BQ87RHNR2566PKA7CF9XW8DE90,snacks,288,237,8,explorer
KTFSJGVHMH6PXD73367P7SY1BC,seasonal,287,102.25,4,explorer
YG9FFJWRJH41Q9TYC5349SPD5M,sour,657,165.5,7,loyal core
X8B00RBJEN6GS0K8XHYYZZYG54,sour,347,116,3,explorer
TRK8Z9VXE13KYRZH7DXAEDCNK0,seasonal/tasting/event,217,44,4,newbie
MWQCER1FW90TB7W630042VJK1G,wine,588,73,3,cheapo
gFxuoGun9ZJmu6m5,soda,172,83.75,6,newbie
4Q13A2QEVD1EX7VKX5CG5Q88DG,sour,207,46.75,4,newbie
SA2SWGP60N7JNA4C7FKNFB7KH4,lagers/pils/wheat,165,49.5,2,newbie
RWZE4AY5857MS4HCBE8TCR76PM,sour,367,535.75,10,loyal core
5VWZ2T1YDX0BGV87YFA91W6CTG,sour,353,17.5,4,cheapo
QHJ60JX5R53YYMN8K8E4E2VP5G,seasonal/event,395,54,3,cheapo
JVA4BQBKNN6BWXRGZWNCFG8VDC,wine,293,234,10,explorer
RB0KHZ2APX4DYY3BV1JSN9DVBC,seasonal/tasting/event,326,63.5,4,newbie
H34DPC867S4DJSFYE1AH6HQ40R,wine,383,367.5,7,loyal core
WABYYP6XMS0QS5GVVN25RDSF70,wine,595,108.5,5,loyal core
GS9K4441TD15MY0TVSBDCV9W4M,lagers/pils/wheat,369,41,3,cheapo
VKPR96QWT54A0K9B13JMNPC0CR,ipa,259,28,2,newbie
4Z6V70CH1N2C7C4GFRDDSM417W,sour,294,57.5,2,newbie
T8TZSWTK496B7EPXAZ9RA5DYR4,wine,150,52,6,newbie
SW0ATHTC3D4YGMYNN19BB7XW6W,lagers/pils/wheat,589,48,4,cheapo
68BPJ60H5D71MJM9Q8TW2293FG,sour,435,52.5,5,cheapo
MG0E0QZVN107WYWN52B6PX2P9W,wine,427,91.5,8,cheapo
FBDEVMJPJX1J0P5MP081VG9MMC,wine,278,117,9,explorer
VD2V55QDRX54YZ2ASABMY82VZR,sour,519,34,4,cheapo
K5365F7KK12F0TTNKV2T755454,sour,244,207.25,6,explorer
7NXR4GM3KD18305QH5XE0F6PAC,soda,248,470.5,7,explorer
F9ZP5Q7QKS58JV0MWQ7CRJG2VW,seasonal,315,51.5,4,newbie
7DSCACGMTN590HA551H96WATM4,seasonal/event,133,80.75,3,newbie
5PRPQB9TM146RV2QPB8CCYHCWG,wine,471,32,3,cheapo
PM6TSYD8R128DCAH30ZSQYR7X4,sour,117,24.5,4,newbie
NBCYDPM4CS7SSDZSS79QS3KSKC,sour,476,115.5,6,loyal core
SZEZ6QVBPN7DD7CH12MP5J841R,sour,458,49.5,4,cheapo
9X0Y3CWA090D4GDC6MNCDN8504,soda,543,94,8,cheapo
F041RYXA6N04PW78DBBVABXSAW,lagers/pils/wheat,906,94.5,4,cheapo
GP8JJ63QTD0GXEDAXW12B8JA7W,wine,213,84.5,4,newbie
8MV69SJZFH5VAMJ6G33HTRGES4,sour,998,218,9,loyal core
Y16Y5HF2B96CV0RYZN6VTG1480,wine,936,242.25,8,loyal core
ZK3D1383H15E2MKQGZ07SPZPXC,ipa,725,16,2,cheapo
JT7SGHARN911Q84HVDQEYVE0PM,sour,691,171,7,loyal core
0FA4BNEEE51216TMM67VMZ6BH4,sour,459,62.25,4,cheapo
88KFG52NTD1HQA6BSJFA4WBMHC,lagers/pils/wheat,560,106,3,loyal core
PM54XQPRD11WGTZD92RDV1ZMK0,seasonal/event,755,269,7,loyal core
14S5Q55Y0S63CSS1EMKMVDY6J0,wine,843,157.5,8,loyal core
76PK47S5GX616PR2E4QDEA6540,lagers/pils/wheat,150,13,2,newbie
WD132KW2WD7NRX7K2TKX7SMNZ8,sour,151,75,8,newbie
D4XC0J1NDD0WEX1NYGFPTHV3E0,sour,287,166.5,7,explorer
781D4W15VD3XEHBTY3K36J5F50,seasonal/event,192,14.5,2,newbie
8HGNYHPA7D661ATZ0VJ5VYGX3C,seasonal,292,11,2,newbie
VZXQFMANJX3B6VQ8BE9PA2MQVW,seasonal/event,287,145,7,explorer
D2G0SWDD2H7N9EDBQ4XGF7HF7C,sour,332,302,7,explorer
ZS075VGQCH43SA0WPJWG60JDRR,snacks,804,206.5,7,loyal core
REHVY499HD3HER1A4N4YC1PA6C,porters/stouts,117,29.25,4,newbie
2QAZDDE57D7QETM91S1AWVF7D8,zsour,708,109.5,5,loyal core
HNXBZJ2BZ12H2QYHHXK7ERJPC8,porters/stouts,584,81,6,cheapo
WB3D5AQDTN0PV125S7PFYYMABR,wine,417,402.25,11,loyal core
TYZJDG9DP1514RJ1H6YFZV7WMM,seasonal/event,149,75,8,newbie
MB4APK6NR13MTKNCHED43A6WDG,sour,295,107,6,explorer
SJFQ2W283H1P9B7NTEZHXSEKA8,cider,273,15.5,2,newbie
RV9K2QD6110EGNDN9X1Q0R3884,wine,711,498,6,loyal core
HSPV9YNMBS0NJP163J8FF46CW8,sour,333,152,7,explorer
GKPNA9TCHD4873S3SJ3C187J0R,seasonal,151,52,5,newbie
B0Z47GG5FH1NV12A8228RS59X8,wine,119,34,2,newbie
2397Z2DK096Y76CT38QREYHR28,wine,100,39,4,newbie
P9EEK04CKN764S6MECWA55BPZ0,sour,335,144.5,9,explorer
TCEB9T8H45126VSAVXXCH6RCS8,lagers/pils/wheat,920,34.5,4,cheapo
2KGT7VK0PX7W6QXMZ4BS0G9YQ4,seasonal/tasting/event,924,889,6,loyal core
JVCEEJQ9QD0Y2QP2AFYXG0PRZW,seasonal/tasting/event,198,13,2,newbie
2M7G7M90613KZBPZTQYXE3PX0G,ipa,136,52,1,newbie
F6E0NRNRYX4E4JA1CRC9HR97V8,z double ipa,279,145.5,6,explorer
CTV4EXZK4X74D9E1E517MNS11W,sour,393,288,7,loyal core
KQ0YT0RCKX18WV13B5VDDHT7S4,porters/stouts,257,52.5,3,newbie
JXKAQGVKN507MQSXMNMSK8N934,wine,874,492,9,loyal core
4VV94CP3N11HRGRE80TGETQFDC,ipa,168,24.5,2,newbie
KQVMZCA1HH6AQ45E9GKK69Q6G4,snacks,189,29,3,newbie
WNRBJX4A692GB2FTY1NCRAA2KC,wine,387,69,4,cheapo
ENPRC8GG417EYRMVACHP39Q16M,soda,487,72.25,5,cheapo
D1A1FTWG1H7MPVWHT0RH21H97R,wine,354,117,4,loyal core
9CJ50NP18X4V58P45NQE60FA24,wine,649,538.25,15,loyal core
9QWN3FWHKN0PRJKBF0D4XXM7DM,seasonal/event,894,31,5,cheapo
8H6HSE0TA52G8RQ26VXNPDS7B4,lagers/pils/wheat,177,41.5,2,newbie
3949480KD175Q23YP2PV0Z0BT8,lagers/pils/wheat,626,101,3,loyal core
T6D69RXAN94EH0TE4Z82RE7R64,ipa,140,106.5,2,explorer
9RNB08JKF14Z9BNS8RC30KABGC,wine,102,45,2,newbie
FMZB7RWZMD1AH27QF3MS3P2Q3M,wine,399,265.5,8,loyal core
45VED08EWN2DEVC2BJSWA87C3W,wine,322,120.75,4,explorer
4RAHCZWX553975FZ9D0FJRR01M,sour,186,118,9,explorer
7013JGTFNH6PXE8E02V1Q29HAC,sour,960,168,10,loyal core
15VE5F6DFS5JGSVTVPYQYYRT08,winter,578,33,6,cheapo
NSW4ARFZ152EQF8B9Z5E2NA2XR,porter/stout,245,80.25,5,newbie
XSDFYSRDC10CF1GSSMDXTFF66G,wine,141,87,6,newbie
XRT11V4KF12JCN0B66VYGAKYKG,sour,321,164.5,4,explorer
KV1Z8X23S57JND3DP2719G5ZEG,soda,323,169.5,7,explorer
37X3FDYSR5635FAX6KDZVZN9E4,lagers/pils/wheat,294,52.5,2,newbie
5VYY54HAYH4FK9B0PSR866DVB0,ipa,211,33.5,2,newbie
H0CE8X8MN15BMJCHB2JAWXK3T0,kombucha,602,180.5,5,loyal core
ZVPCKYJ64D59TTPWY689W3FHTM,cider,210,14,1,newbie
085VYH8KZH5VAW4BF7KR6NN2RC,snacks,490,95.5,5,cheapo
